chrY	9991120	9996720	92125	chrY	10037764	ENST00000515896		197.249	0.773				
chrY	10011330	10030810	92125	chrY	10037764	ENST00000515896		197.249	0.847				
chrY	10030830	10041420	92125	chrY	10037764	ENST00000515896		197.249	0.904				
chrX	1763970	1782250	88688	chrX	2609220	ENST00000381192		50.7973	0.947				
chrX	1763970	1782250	88657	chrX	1511617	ENST00000381401		24.304	0.79				
chrX	2243010	2243890	88679	chrX	2419019	ENST00000334651		4.837075	0.793				
chrX	2254050	2296900	88679	chrX	2419019	ENST00000334651		4.837075	0.839				
chrX	2254050	2296900	88688	chrX	2609220	ENST00000381192		50.7973	0.761				
chrX	2368320	2371000	88688	chrX	2609220	ENST00000381192		50.7973	0.863				
chrX	2401060	2404450	88682	chrX	2419008	ENST00000381222		8.34923	0.859				
chrX	2401060	2404450	88679	chrX	2419019	ENST00000334651		4.837075	0.809				
chrX	2495790	2497120	88688	chrX	2609220	ENST00000381192		50.7973	0.954				
chrX	2495790	2497120	88679	chrX	2419019	ENST00000334651		4.837075	0.767				
chrX	2495790	2497120	88719	chrX	3264684	ENST00000217939		26.75695	0.809				
chrX	2593940	2599220	88719	chrX	3264684	ENST00000217939		26.75695	0.976				
chrX	2593940	2599220	88688	chrX	2609220	ENST00000381192		50.7973	0.885				
chrX	2593940	2599220	88689	chrX	2609317	ENST00000381187		21.7113626957	0.783				
chrX	2721600	2724610	88688	chrX	2609220	ENST00000381192		50.7973	0.91				
chrX	2759590	2759910	88704	chrX	2847392	ENST00000381154		3.427615	0.738				
chrX	2759590	2759910	88719	chrX	3264684	ENST00000217939		26.75695	0.843				
chrX	2766360	2768630	88679	chrX	2419019	ENST00000334651		4.837075	0.702				
chrX	2766360	2768630	88689	chrX	2609317	ENST00000381187		21.7113626957	0.728				
chrX	2878460	2882260	88688	chrX	2609220	ENST00000381192		50.7973	0.855				
chrX	2878460	2882260	88713	chrX	2976652	ENST00000537104		1.783795	0.712				
chrX	2878460	2882260	88722	chrX	3631649	ENST00000262848		2.909195	0.743				
chrX	3189960	3190330	88719	chrX	3264684	ENST00000217939		26.75695	0.763				
chrX	3190410	3202190	88719	chrX	3264684	ENST00000217939		26.75695	0.762				
chrX	3202700	3226600	88719	chrX	3264684	ENST00000217939		26.75695	0.833				
chrX	3261900	3264550	88688	chrX	2609220	ENST00000381192		50.7973	0.764				
chrX	3274680	3365050	88720	chrX	3450292	ENST00000390912		2.570595	0.767				
chrX	3461090	3471290	88720	chrX	3450292	ENST00000390912		2.570595	0.861				
chrX	3527550	3528300	88727	chrX	3761898	ENST00000425492		11.7967	0.712				
chrX	3731550	3735570	88722	chrX	3631649	ENST00000262848		2.909195	0.85				
chrX	3736990	3739890	88727	chrX	3761898	ENST00000425492		11.7967	0.819				
chrX	6938220	6966960	88754	chrX	7137497	ENST00000217961		2.42074	0.864				
chrX	6995490	7023660	88748	chrX	7066231	ENST00000381077		1.4709525	0.73				
chrX	7076230	7118840	88748	chrX	7066231	ENST00000381077		1.4709525	0.74				
chrX	8710220	8758830	88768	chrX	8700227	ENST00000262648		18.91165	0.733				
chrX	9034900	9045790	88768	chrX	8700227	ENST00000262648		18.91165	0.751				
chrX	9139940	9140270	88793	chrX	9983602	ENST00000380861		3.17493	0.886				
chrX	9480980	9502930	88780	chrX	9431335	ENST00000424279		1.799975	0.839				
chrX	9503080	9515630	88780	chrX	9431335	ENST00000424279		1.799975	0.892				
chrX	9563160	9564280	88780	chrX	9431335	ENST00000424279		1.799975	0.734				
chrX	9790320	9798800	88793	chrX	9983602	ENST00000380861		3.17493	0.749				
chrX	9841840	9846860	88793	chrX	9983602	ENST00000380861		3.17493	0.845				
chrX	9908120	9909540	88793	chrX	9983602	ENST00000380861		3.17493	0.709				
chrX	9961830	9973790	88793	chrX	9983602	ENST00000380861		3.17493	0.874				
