chrX	309430	310400	88625	chrX	347445	ENST00000390665		1.232445	0.85				
chrX	1605690	1606790	88671	chrX	1710486	ENST00000313871		6.23142	0.752				
chrX	1605690	1606790	88668	chrX	1554284	ENST00000463763		0.80970793	0.724				
chrX	2259770	2260390	88688	chrX	2609220	ENST00000381192		38.2039	0.775				
chrX	2260560	2262280	88688	chrX	2609220	ENST00000381192		38.2039	0.773				
chrX	2269150	2271160	88679	chrX	2419019	ENST00000334651		1.0438	0.848				
chrX	2318830	2320710	88681	chrX	2419008	ENST00000381223		1.74244	0.735				
chrX	2318830	2320710	88688	chrX	2609220	ENST00000381192		38.2039	0.762				
chrX	2410280	2411380	88679	chrX	2419019	ENST00000334651		1.0438	0.948				
chrX	2410280	2411380	88681	chrX	2419008	ENST00000381223		1.74244	0.918				
chrX	2410280	2411380	88682	chrX	2419008	ENST00000381222		3.95133	0.898				
chrX	2611330	2613930	88681	chrX	2419008	ENST00000381223		1.74244	0.708				
chrX	2611330	2613930	88688	chrX	2609220	ENST00000381192		38.2039	0.828				
chrX	2611330	2613930	88704	chrX	2847392	ENST00000381154		0.604977	0.799				
chrX	2614100	2614520	88688	chrX	2609220	ENST00000381192		38.2039	0.869				
chrX	2614610	2617130	88688	chrX	2609220	ENST00000381192		38.2039	0.938				
chrX	2614610	2617130	88704	chrX	2847392	ENST00000381154		0.604977	0.809				
chrX	2618920	2620420	88688	chrX	2609220	ENST00000381192		38.2039	0.853				
chrX	2620940	2624160	88688	chrX	2609220	ENST00000381192		38.2039	0.705				
chrX	2620940	2624160	88704	chrX	2847392	ENST00000381154		0.604977	0.733				
chrX	2624230	2624790	88693	chrX	2644382	ENST00000381177		2.69882	0.9				
chrX	2624230	2624790	88704	chrX	2847392	ENST00000381154		0.604977	0.797				
chrX	2624930	2629120	88693	chrX	2644382	ENST00000381177		2.69882	0.922				
chrX	2624930	2629120	88704	chrX	2847392	ENST00000381154		0.604977	0.793				
chrX	6994380	6994850	88748	chrX	7066231	ENST00000381077		1.581615	0.758				
chrX	7049650	7051780	88748	chrX	7066231	ENST00000381077		1.581615	0.777				
chrX	9850670	9851690	88793	chrX	9983602	ENST00000380861		5.473325	0.863				
chrX	9989650	9990380	88793	chrX	9983602	ENST00000380861		5.473325	0.719				
chrX	9994310	9994630	88798	chrX	10125024	ENST00000380833		1.991855	0.812				
chrX	10001230	10002570	88793	chrX	9983602	ENST00000380861		5.473325	0.763				
chrX	10001230	10002570	88798	chrX	10125024	ENST00000380833		1.991855	0.753				
chrX	10006430	10007480	88793	chrX	9983602	ENST00000380861		5.473325	0.83				
chrX	10008250	10008710	88793	chrX	9983602	ENST00000380861		5.473325	0.959				
chrX	10011180	10011830	88793	chrX	9983602	ENST00000380861		5.473325	0.793				
chrX	10019720	10021890	88793	chrX	9983602	ENST00000380861		5.473325	0.728				
chrX	10032630	10033320	88793	chrX	9983602	ENST00000380861		5.473325	0.745				
chrX	10165300	10165970	88793	chrX	9983602	ENST00000380861		5.473325	0.807				
chrX	12973940	12975240	88841	chrX	12809489	ENST00000380668		0.6336885	0.862				
chrX	12973940	12975240	88850	chrX	12993227	ENST00000451311		386.556	0.763				
chrX	12973940	12975240	88851	chrX	12993229	ENST00000380636		2.411205	0.766				
chrX	13043330	13043750	88850	chrX	12993227	ENST00000451311		386.556	0.851				
chrX	13178560	13179560	88841	chrX	12809489	ENST00000380668		0.6336885	0.74				
chrX	13242170	13242750	88850	chrX	12993227	ENST00000451311		386.556	0.71				
chrX	13712630	13713280	88873	chrX	13707305	ENST00000243325		4.55228	0.96				
chrX	13712630	13713280	88872	chrX	13707244	ENST00000464506		2.9702	0.823				
chrX	13719990	13720550	88872	chrX	13707244	ENST00000464506		2.9702	0.823				
chrX	13719990	13720550	88873	chrX	13707305	ENST00000243325		4.55228	0.885				
chrX	15895280	15896060	88942	chrX	15873054	ENST00000329235		3.526035	0.984				
chrX	17545200	17546480	88990	chrX	17755592	ENST00000398080		1.77611	0.798				
chrX	17598980	17599680	88964	chrX	16737755	ENST00000380155		3.190005	0.862				
chrX	17615840	17616550	88964	chrX	16737755	ENST00000380155		3.190005	0.816				
chrX	17869080	17869340	88993	chrX	17879457	ENST00000451717		1.951655	0.803				
chrX	17872360	17872700	88993	chrX	17879457	ENST00000451717		1.951655	0.99				
chrX	17872760	17873220	88993	chrX	17879457	ENST00000451717		1.951655	0.996				
chrX	18889610	18892000	89006	chrX	18622067	ENST00000463994		0.7732215	0.826				
chrX	18913090	18913250	89021	chrX	18933653	ENST00000579283		1.1809155	0.943				
chrX	18913300	18915190	89021	chrX	18933653	ENST00000579283		1.1809155	0.899				
chrX	19112520	19113220	89035	chrX	19362051	ENST00000422285		0.5160855	0.754				
chrX	19589200	19589550	89032	chrX	19362011	ENST00000540249		19.98355	0.74				
chrX	19721050	19721350	89032	chrX	19362011	ENST00000540249		19.98355	0.823				
chrX	19721050	19721350	89021	chrX	18933653	ENST00000579283		1.1809155	0.738				
chrX	21743740	21744580	89082	chrX	21776281	ENST00000379494		9.964785	0.865				
chrX	21964260	21964570	89090	chrX	21958691	ENST00000404933		3.717735	0.964				
chrX	21964630	21966190	89090	chrX	21958691	ENST00000404933		3.717735	0.766				
chrX	21981320	21982160	89090	chrX	21958691	ENST00000404933		3.717735	0.758				
chrX	23452050	23453730	89112	chrX	23685616	ENST00000495599		16.316625	0.818				
chrX	23875560	23875840	89136	chrX	24167762	ENST00000539115		0.6057315	0.901				
chrX	23875560	23875840	89121	chrX	23801290	ENST00000379251		1.5105255	0.831				
chrX	23875560	23875840	89128	chrX	23926057	ENST00000379220		0.901667	0.735				
chrX	24324630	24324850	89131	chrX	24072833	ENST00000253039		8.646905	0.868				
chrX	34668830	34669610	89236	chrX	34675405	ENST00000275954		1.341775	0.87				
chrX	38070970	38071770	89273	chrX	37706890	ENST00000378578		1.1500085	0.858				
